YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,TE19,1585,1381
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,CC11,2651,8044
2024-05,WEEKDAY,9,TRAIN,CC11,7553,66088
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,SE1,30,331
2024-05,WEEKDAY,0,TRAIN,SE1,66,681
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,BP13,565,120
2024-05,WEEKDAY,6,TRAIN,BP13,4400,464
2024-05,WEEKDAY,23,TRAIN,EW8/CC9,12431,11092
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,5356,5261
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,SW2,3072,2569
2024-05,WEEKDAY,9,TRAIN,SW2,5991,3321
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,18908,2354
2024-05,WEEKDAY,21,TRAIN,CC4/DT15,39041,4148
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,NS14,17204,11474
2024-05,WEEKDAY,12,TRAIN,NS14,28938,19265
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1784,1693
2024-05,WEEKDAY,14,TRAIN,SE4,2902,3749
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,EW11,2035,3374
2024-05,WEEKDAY,23,TRAIN,EW11,5200,6993
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,TE18,1030,2646
2024-05,WEEKDAY,8,TRAIN,TE18,3240,18266
2024-05,WEEKDAY,13,TRAIN,CC19/DT9,6762,6929
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,CC19/DT9,5192,4968
2024-05,WEEKDAY,8,TRAIN,DT23,7280,24138
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,DT23,941,1758
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,TE12,1161,948
2024-05,WEEKDAY,20,TRAIN,TE12,3181,2267
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,NS15,6349,5185
2024-05,WEEKDAY,14,TRAIN,NS15,23874,16500
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,NS14,8379,18637
2024-05,WEEKDAY,22,TRAIN,NS14,15297,43321
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS10,7255,22892
2024-05,WEEKDAY,21,TRAIN,NS10,17029,53770
2024-05,WEEKDAY,12,TRAIN,DT3,7482,4298
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,DT3,5746,3010
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,DT27,4631,3424
2024-05,WEEKDAY,13,TRAIN,DT27,11439,7366
2024-05,WEEKDAY,0,TRAIN,NE15,78,1746
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,NE15,45,889
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,TE16,4152,3871
2024-05,WEEKDAY,18,TRAIN,TE16,19298,14168
2024-05,WEEKDAY,6,TRAIN,EW5,40582,16543
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,EW5,7757,3402
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,EW30,3231,562
2024-05,WEEKDAY,16,TRAIN,EW30,7151,622
2024-05,WEEKDAY,9,TRAIN,BP8,1549,2359
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,BP8,616,624
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,7961,13624
2024-05,WEEKDAY,22,TRAIN,NS17/CC15,19842,31272
2024-05,WEEKDAY,19,TRAIN,TE16,8786,10119
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,TE16,3170,3308
2024-05,WEEKDAY,9,TRAIN,EW6,20570,11298
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,EW6,7001,3947
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS15,3350,6124
2024-05,WEEKDAY,21,TRAIN,NS15,18651,14574
2024-05,WEEKDAY,12,TRAIN,NE16/STC,43628,39538
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,28265,23124
2024-05,WEEKDAY,21,TRAIN,EW31,2557,1717
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,EW31,628,1570
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,DT10/TE11,4205,3719
2024-05,WEEKDAY,18,TRAIN,DT10/TE11,16914,18633
2024-05,WEEKDAY,6,TRAIN,PW4,9062,1167
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,PW4,972,251
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,TE1,2096,705
2024-05,WEEKDAY,10,TRAIN,TE1,2461,3806
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NE15,11429,4419
2024-05,WEEKDAY,8,TRAIN,NE15,85799,11925
2024-05,WEEKDAY,17,TRAIN,NS16,62807,84108
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS16,21981,28221
2024-05,WEEKDAY,22,TRAIN,EW6,3471,13703
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1457,5847
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,EW18,6767,7113
2024-05,WEEKDAY,8,TRAIN,EW18,46568,58821
2024-05,WEEKDAY,18,TRAIN,TE3,23534,28216
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,TE3,3841,4492
2024-05,WEEKDAY,9,TRAIN,CC17/TE9,10334,11592
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,2861,2273
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,5467,5996
2024-05,WEEKDAY,16,TRAIN,CC19/DT9,8168,7818
2024-05,WEEKDAY,16,TRAIN,SW2,5089,6880
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,SW2,3537,3864
2024-05,WEEKDAY,23,TRAIN,SE1,372,2607
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,SE1,216,1253
2024-05,WEEKDAY,10,TRAIN,TE8,6885,7808
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,TE8,5091,5623
2024-05,WEEKDAY,23,TRAIN,NE16/STC,4824,21715
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,2406,10041
2024-05,WEEKDAY,8,TRAIN,SE5,6908,2140
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1530,836
2024-05,WEEKDAY,15,TRAIN,NE8,28093,27780
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,NE8,22003,24296
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NS11,19462,26912
2024-05,WEEKDAY,18,TRAIN,NS11,61563,133931
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,TE16,1557,1489
2024-05,WEEKDAY,7,TRAIN,TE16,10522,6619
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,EW17,35,480
2024-05,WEEKDAY,0,TRAIN,EW17,54,855
2024-05,WEEKDAY,11,TRAIN,CC4/DT15,13261,27498
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,3654,15025
2024-05,WEEKDAY,17,TRAIN,NS18,22932,22179
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS18,7606,7724
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NS2,13055,14599
2024-05,WEEKDAY,16,TRAIN,NS2,26028,34159
2024-05,WEEKDAY,22,TRAIN,CC11,10528,6952
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,CC11,3191,3276
2024-05,WEEKDAY,11,TRAIN,DT27,6736,5282
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,DT27,4374,2647
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,41916,62267
2024-05,WEEKDAY,13,TRAIN,TE14/NS22,74940,77495
2024-05,WEEKDAY,6,TRAIN,CC10/DT26,16965,7986
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,3598,1355
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,18236,21435
2024-05,WEEKDAY,16,TRAIN,NS4/BP1,38283,51484
2024-05,WEEKDAY,19,TRAIN,BP3,2915,12369
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1317,2766
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,EW11,53,262
2024-05,WEEKDAY,0,TRAIN,EW11,181,556
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,TE3,1043,4829
2024-05,WEEKDAY,22,TRAIN,TE3,2514,11049
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,NS2,13504,13127
2024-05,WEEKDAY,14,TRAIN,NS2,20495,22242
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,DT31,435,11
2024-05,WEEKDAY,5,TRAIN,DT31,2027,85
2024-05,WEEKDAY,21,TRAIN,CC5,4510,3456
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,CC5,2054,1661
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,20516,44576
2024-05,WEEKDAY,11,TRAIN,EW12/DT14,37888,67678
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,DT10/TE11,3849,3353
2024-05,WEEKDAY,14,TRAIN,DT10/TE11,12204,6296
2024-05,WEEKDAY,15,TRAIN,NE13,24965,22369
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,NE13,12291,11464
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NE13,6175,10772
2024-05,WEEKDAY,21,TRAIN,NE13,17134,26393
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,30215,29584
2024-05,WEEKDAY,12,TRAIN,NS9/TE2,49894,52513
2024-05,WEEKDAY,14,TRAIN,CC5,3904,3861
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,CC5,2890,3415
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,PE5,2567,2614
2024-05,WEEKDAY,16,TRAIN,PE5,5281,7655
2024-05,WEEKDAY,9,TRAIN,NE9,33175,30946
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,NE9,13250,7537
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1499,1825
2024-05,WEEKDAY,17,TRAIN,BP10,3369,7098
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,DT29,4424,1483
2024-05,WEEKDAY,11,TRAIN,DT29,6231,2598
2024-05,WEEKDAY,12,TRAIN,NS19,40328,34271
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,NS19,22755,17158
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2540,963
2024-05,WEEKDAY,7,TRAIN,SW5,26160,6817
2024-05,WEEKDAY,18,TRAIN,NE15,24783,77756
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NE15,10343,14371
2024-05,WEEKDAY,21,TRAIN,SE3,688,5346
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,SE3,495,2344
2024-05,WEEKDAY,22,TRAIN,PW1,648,132
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,PW1,353,70
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,CC19/DT9,69,71
2024-05,WEEKDAY,5,TRAIN,CC19/DT9,343,597
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,1890,501
2024-05,WEEKDAY,5,TRAIN,NE16/STC,10370,2813
2024-05,WEEKDAY,16,TRAIN,DT6,15132,6331
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,DT6,3540,2890
2024-05,WEEKDAY,5,TRAIN,BP7,1274,361
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,BP7,129,49
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,PW5,1178,3904
2024-05,WEEKDAY,19,TRAIN,PW5,1942,9025
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,TE1,1835,3087
2024-05,WEEKDAY,19,TRAIN,TE1,14099,8133
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2900,1596
2024-05,WEEKDAY,11,TRAIN,SE1,4043,2222
2024-05,WEEKDAY,22,TRAIN,EW3,5959,18499
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,EW3,2818,8118
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,EW26,15267,16108
2024-05,WEEKDAY,16,TRAIN,EW26,29309,32645
2024-05,WEEKDAY,8,TRAIN,NS19,87352,71331
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NS19,14990,11682
2024-05,WEEKDAY,18,TRAIN,SW3,2343,6103
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,SW3,1027,1434
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,8722,21208
2024-05,WEEKDAY,9,TRAIN,NE7/DT12,19100,41143
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,TE13,1769,1460
2024-05,WEEKDAY,19,TRAIN,TE13,5964,3872
2024-05,WEEKDAY,16,TRAIN,SW3,2971,2768
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,SW3,994,1148
2024-05,WEEKDAY,9,TRAIN,PE1,5534,1617
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,PE1,2254,764
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,BP8,708,738
2024-05,WEEKDAY,13,TRAIN,BP8,2015,1441
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NE11,8335,9255
2024-05,WEEKDAY,18,TRAIN,NE11,29436,39990
2024-05,WEEKDAY,9,TRAIN,CC7,8818,8518
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,CC7,3480,2415
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,480,993
2024-05,WEEKDAY,8,TRAIN,NS27/CE2/TE20,1790,30972
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,EW10,8975,10262
2024-05,WEEKDAY,18,TRAIN,EW10,20864,36409
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,9037,7074
2024-05,WEEKDAY,17,TRAIN,CC10/DT26,40328,19676
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,875,5291
2024-05,WEEKDAY,6,TRAIN,NS25/EW13,2236,16505
2024-05,WEEKDAY,16,TRAIN,NS27/CE2/TE20,7032,3768
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,2366,3158
2024-05,WEEKDAY,5,TRAIN,PE2,2111,198
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,PE2,461,43
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,PE7,3351,2353
2024-05,WEEKDAY,17,TRAIN,PE7,6223,7261
2024-05,WEEKDAY,20,TRAIN,EW2/DT32,48929,69346
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,22519,26605
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,NE15,7793,14468
2024-05,WEEKDAY,19,TRAIN,NE15,16331,62528
2024-05,WEEKDAY,21,TRAIN,EW11,14495,18410
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,EW11,6796,7843
2024-05,WEEKDAY,16,TRAIN,EW31,7199,934
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,EW31,2778,827
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,27189,48971
2024-05,WEEKDAY,12,TRAIN,EW12/DT14,48573,78352
2024-05,WEEKDAY,0,TRAIN,NS13,1596,8657
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,NS13,887,4659
2024-05,WEEKDAY,21,TRAIN,NS19,22699,45729
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS19,9387,19410
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NS11,21128,18457
2024-05,WEEKDAY,13,TRAIN,NS11,29700,29171
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS14,16504,16237
2024-05,WEEKDAY,17,TRAIN,NS14,41565,59350
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,DT3,1155,564
2024-05,WEEKDAY,6,TRAIN,DT3,8070,1963
2024-05,WEEKDAY,5,TRAIN,CC5,377,7
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,CC5,50,2
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,CC16,347,1209
2024-05,WEEKDAY,23,TRAIN,CC16,887,2566
2024-05,WEEKDAY,17,TRAIN,EW11,38349,24160
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,EW11,11598,10991
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,2284,486
2024-05,WEEKDAY,5,TRAIN,NE17/PTC,10364,2212
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,BP4,998,743
2024-05,WEEKDAY,12,TRAIN,BP4,7242,5577
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,15734,4154
2024-05,WEEKDAY,20,TRAIN,CC4/DT15,33384,7969
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,TE7,3883,2642
2024-05,WEEKDAY,16,TRAIN,TE7,8043,7059
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,10429,12198
2024-05,WEEKDAY,12,TRAIN,EW14/NS26,67872,51221
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NE15,12424,10966
2024-05,WEEKDAY,13,TRAIN,NE15,19551,18086
2024-05,WEEKDAY,18,TRAIN,EW18,54682,48034
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,EW18,8525,9072
2024-05,WEEKDAY,12,TRAIN,PE3,6594,5130
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,PE3,4780,3047
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,DT33,9861,3261
2024-05,WEEKDAY,11,TRAIN,DT33,14490,5031
2024-05,WEEKDAY,9,TRAIN,DT34,7271,7225
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,DT34,1687,1176
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,BP3,360,1474
2024-05,WEEKDAY,22,TRAIN,BP3,1007,3926
2024-05,WEEKDAY,16,TRAIN,DT23,5486,3406
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,DT23,1907,1583
2024-05,WEEKDAY,23,TRAIN,CC26,852,802
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,CC26,315,374
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,EW6,7023,5081
2024-05,WEEKDAY,12,TRAIN,EW6,10693,9087
2024-05,WEEKDAY,16,TRAIN,NS15,48584,15307
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NS15,6850,5744
2024-05,WEEKDAY,10,TRAIN,NS17/CC15,37104,25827
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NS17/CC15,21491,15689
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,PW5,2613,641
2024-05,WEEKDAY,8,TRAIN,PW5,6606,1984
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,DT27,4748,3339
2024-05,WEEKDAY,12,TRAIN,DT27,7895,6694
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,NE11,5695,7088
2024-05,WEEKDAY,20,TRAIN,NE11,13473,16393
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,EW10,9209,10116
2024-05,WEEKDAY,17,TRAIN,EW10,16503,19802
2024-05,WEEKDAY,6,TRAIN,CC26,1744,12973
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,CC26,358,2846
2024-05,WEEKDAY,16,TRAIN,BP9,1586,2756
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,BP9,804,972
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,16882,40665
2024-05,WEEKDAY,12,TRAIN,NE1/CC29,30753,66619
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,SW5,4440,4246
2024-05,WEEKDAY,16,TRAIN,SW5,7647,10345
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,DT20,2687,3103
2024-05,WEEKDAY,13,TRAIN,DT20,4561,6885
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NE9,11523,12205
2024-05,WEEKDAY,18,TRAIN,NE9,61801,49909
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,TE6,5405,4143
2024-05,WEEKDAY,13,TRAIN,TE6,10897,7437
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW22,129,50
2024-05,WEEKDAY,5,TRAIN,EW22,475,731
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,EW3,9657,4729
2024-05,WEEKDAY,9,TRAIN,EW3,25472,12634
2024-05,WEEKDAY,6,TRAIN,BP5,3867,1494
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,BP5,398,201
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,PE5,3917,1824
2024-05,WEEKDAY,11,TRAIN,PE5,5568,2656
2024-05,WEEKDAY,12,TRAIN,PW5,2403,1964
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,PW5,2100,1347
2024-05,WEEKDAY,15,TRAIN,BP9,1439,2074
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,BP9,783,893
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2368,3640
2024-05,WEEKDAY,9,TRAIN,DT21,7590,13475
2024-05,WEEKDAY,20,TRAIN,CC24,23136,5480
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,CC24,4476,2065
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW19,401,72
2024-05,WEEKDAY,5,TRAIN,EW19,3754,359
2024-05,WEEKDAY,15,TRAIN,SW1,3415,2729
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,SW1,1236,977
2024-05,WEEKDAY,0,TRAIN,SW5,108,1251
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,SW5,64,622
2024-05,WEEKDAY,18,TRAIN,EW8/CC9,135521,130108
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,44416,34593
2024-05,WEEKDAY,5,TRAIN,PE3,1569,271
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,PE3,392,85
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,SW4,214,9
2024-05,WEEKDAY,5,TRAIN,SW4,1048,59
2024-05,WEEKDAY,11,TRAIN,TE7,6308,2993
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,TE7,4258,2960
2024-05,WEEKDAY,15,TRAIN,EW17,19702,25181
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,EW17,12085,13135
2024-05,WEEKDAY,20,TRAIN,BP8,1579,2204
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,BP8,603,804
2024-05,WEEKDAY,21,TRAIN,DT8,2469,2908
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,DT8,804,1414
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,NE8,14412,23061
2024-05,WEEKDAY,11,TRAIN,NE8,20714,26115
2024-05,WEEKDAY,0,TRAIN,NS2,515,3234
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,NS2,293,1587
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,SE1,1602,656
2024-05,WEEKDAY,7,TRAIN,SE1,14196,10482
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,DT23,2283,1987
2024-05,WEEKDAY,18,TRAIN,DT23,25566,10850
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,DT21,3968,4107
2024-05,WEEKDAY,15,TRAIN,DT21,7019,6445
2024-05,WEEKDAY,13,TRAIN,TE22,1918,3741
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,TE22,1453,3741
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS14,8559,18398
2024-05,WEEKDAY,21,TRAIN,NS14,18389,46288
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,NE15,13951,7413
2024-05,WEEKDAY,11,TRAIN,NE15,19222,9593
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,EW29,4473,16771
2024-05,WEEKDAY,7,TRAIN,EW29,12780,124310
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,NS28,268,1033
2024-05,WEEKDAY,7,TRAIN,NS28,1285,3285
2024-05,WEEKDAY,6,TRAIN,EW26,71907,29600
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,EW26,13695,4925
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NS28,4899,1176
2024-05,WEEKDAY,18,TRAIN,NS28,2445,1463
2024-05,WEEKDAY,6,TRAIN,PE5,12228,1482
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1371,185
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,BP2,5,81
2024-05,WEEKDAY,23,TRAIN,BP2,69,637
2024-05,WEEKDAY,7,TRAIN,EW11,22309,25146
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,EW11,5143,4536
2024-05,WEEKDAY,18,TRAIN,CC16,25847,17833
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,CC16,3690,3240
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,CC25,431,57
2024-05,WEEKDAY,5,TRAIN,CC25,1299,328
2024-05,WEEKDAY,5,TRAIN,EW8/CC9,3216,1338
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW8/CC9,689,171
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NS12,10387,4418
2024-05,WEEKDAY,10,TRAIN,NS12,14828,6123
2024-05,WEEKDAY,21,TRAIN,EW29,11613,5686
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,EW29,3146,6313
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,EW28,14106,8875
2024-05,WEEKDAY,13,TRAIN,EW28,20339,14109
2024-05,WEEKDAY,7,TRAIN,TE18,2144,6795
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,TE18,532,1254
2024-05,WEEKDAY,11,TRAIN,TE16,6444,4420
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,TE16,4560,3246
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NS2,13749,17921
2024-05,WEEKDAY,18,TRAIN,NS2,56667,97466
2024-05,WEEKDAY,10,TRAIN,BP13,1425,757
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,BP13,840,391
2024-05,WEEKDAY,23,TRAIN,NS14,7588,22329
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NS14,4003,10972
2024-05,WEEKDAY,5,TRAIN,CC16,1141,393
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,CC16,249,56
2024-05,WEEKDAY,14,TRAIN,CC28,2665,2936
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1765,1711
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,EW28,16020,7771
2024-05,WEEKDAY,12,TRAIN,EW28,21160,12746
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,CC3,8405,1735
2024-05,WEEKDAY,20,TRAIN,CC3,14124,3386
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,CC21,2376,3884
2024-05,WEEKDAY,8,TRAIN,CC21,13884,12833
2024-05,WEEKDAY,23,TRAIN,CC21,3856,2345
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,CC21,1542,1087
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,38521,34395
2024-05,WEEKDAY,16,TRAIN,NE1/CC29,58377,41240
2024-05,WEEKDAY,0,TRAIN,CC19/DT9,123,363
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,52,170
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,NS18,9751,3790
2024-05,WEEKDAY,9,TRAIN,NS18,25653,15778
2024-05,WEEKDAY,23,TRAIN,DT31,1262,5373
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,DT31,601,2574
